,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
130,,"05/849,026","Hazen Research, Inc.",25304889,F24S 10/503 (20180501); F24S 70/14 (20180501); F24S 80/65 (20180501); F24S 80/52 (20180501); Y02B 10/20 (20130101); Y02E 10/44 (20130101),"November 7, 1977","January 8, 1980","4,182,308",#4182308,True
131,,"05/802,115",Narda Microwave Corporation,25182870,A61B 5/01 (20130101); A61B 5/076 (20130101); G01K 7/04 (20130101); G01K 13/002 (20130101),"May 31, 1977","January 8, 1980","4,182,313",#4182313,True
132,,"05/818,292",Alza Corporation,25225170,A61K 9/0004 (20130101); A61K 9/1075 (20130101),"July 25, 1977","January 8, 1980","4,182,330",#4182330,True
133,,"05/835,297",,26942408,A01L 3/00 (20130101); A01L 15/00 (20130101),"September 21, 1977","January 8, 1980","4,182,340",#4182340,True
134,,"05/898,752",James L. Day Co. Inc.,27126596,G01L 19/0007 (20130101); Y10T 137/87885 (20150401); Y10T 137/87153 (20150401); Y10T 137/8326 (20150401),"April 21, 1978","January 8, 1980","4,182,367",#4182367,True
135,,"05/805,978",The Hansen Manufacturing Company,25193010,F16L 37/23 (20130101); F16L 37/32 (20130101); Y10T 137/87957 (20150401); Y10T 137/87949 (20150401); Y10T 137/3724 (20150401); Y10T 137/87941 (20150401),"June 13, 1977","January 8, 1980","4,182,370",#4182370,True
136,,"05/912,432","SSP Products, Inc.",25431907,F16L 59/166 (20130101),"June 5, 1978","January 8, 1980","4,182,379",#4182379,True
137,,"05/949,972",,25489765,B22C 7/04 (20130101),"October 10, 1978","January 8, 1980","4,182,396",#4182396,True
138,,"05/929,065","Ethicon, Inc.",25457267,B65D 73/0028 (20130101); B65D 75/20 (20130101); A61B 50/362 (20160201); Y10S 206/813 (20130101),"July 28, 1978","January 8, 1980","4,182,448",#4182448,True
139,,"05/897,361",,25407823,A61F 13/0203 (20130101); A61F 15/001 (20130101); B65D 75/5855 (20130101); A61F 2013/00897 (20130101); B65D 75/20 (20130101); B65D 75/26 (20130101); B65D 75/30 (20130101),"April 18, 1978","January 8, 1980","4,182,449",#4182449,True
140,,"05/885,866",,25387860,B65D 39/00 (20130101); B65D 39/0058 (20130101),"March 13, 1978","January 8, 1980","4,182,458",#4182458,True
141,,"05/965,356","The Paige Company Containers, Inc.",25509861,B65D 5/3621 (20130101); B65D 5/0281 (20130101),"November 30, 1978","January 8, 1980","4,182,477",#4182477,True
142,,"05/955,596",,25497057,A47G 29/121 (20130101); A47G 29/1212 (20130101),"October 30, 1978","January 8, 1980","4,182,479",#4182479,True
143,,"05/936,979",The Dow Chemical Company,25469300,B07B 15/00 (20130101); C21C 1/10 (20130101); C22B 1/005 (20130101); C22B 7/04 (20130101); C21C 7/064 (20130101); Y02P 10/212 (20151101),"August 25, 1978","January 8, 1980","4,182,498",#4182498,True
144,,"05/937,191",,25469611,A63B 23/0211 (20130101); A63B 21/1654 (20130101),"August 21, 1978","January 8, 1980","4,182,510",#4182510,True
145,,"05/927,150",,25454279,A63C 17/01 (20130101); A63C 17/015 (20130101); A63C 17/017 (20130101),"July 24, 1978","January 8, 1980","4,182,520",#4182520,True
146,,"05/938,052",,25470787,B60R 1/082 (20130101),"August 30, 1978","January 8, 1980","4,182,552",#4182552,True
147,,"05/955,743",Asahi Kogaku Kogyo Kabushiki Kaisha,15366981,G03B 17/18 (20130101); G03B 17/20 (20130101); G03B 2217/005 (20130101),"October 30, 1978","January 8, 1980","4,182,556",#4182556,True
148,,"05/906,629",Canon Kabushiki Kaisha,13070023,G03B 17/425 (20130101); G03B 19/12 (20130101),"May 16, 1978","January 8, 1980","4,182,557",#4182557,True
149,,"05/861,408","Olympus Optical Co., Ltd.",15976479,A61B 1/04 (20130101); G03B 17/48 (20130101); Y10T 403/581 (20150115); Y10S 403/04 (20130101),"December 16, 1977","January 8, 1980","4,182,558",#4182558,True
150,,"05/718,260",,24885427,G03G 15/28 (20130101); H04N 1/00541 (20130101); H04N 1/10 (20130101); H04N 1/1072 (20130101); H04N 1/203 (20130101); H04N 1/2038 (20130101); H04N 1/2158 (20130101); H04N 1/32358 (20130101); H04N 1/32507 (20130101); H04N 1/32523 (20130101); H04N 1/00262 (20130101); H04N 2201/04734 (20130101); H04N 1/12 (20130101); H04N 1/195 (20130101); H04N 2201/0049 (20130101); H04N 2201/0081 (20130101); H04N 2201/0082 (20130101); H04N 2201/0087 (20130101); H04N 2201/0422 (20130101); H04N 2201/0471 (20130101); H04N 2201/04724 (20130101),"August 27, 1976","January 8, 1980","4,182,568",#4182568,True
151,,"05/727,347",,24922303,F03D 1/04 (20130101); Y02E 10/72 (20130101); F05B 2250/5011 (20130101); F05B 2250/232 (20130101),"September 28, 1976","January 8, 1980","4,182,594",#4182594,True
152,,"05/877,518",Keith Manufacturing,25370140,B30B 3/045 (20130101),"February 13, 1978","January 8, 1980","4,182,604",#4182604,True
153,,"05/856,274",General Electric Company,25323219,G03B 15/0457 (20130101); H05K 1/0293 (20130101); H05K 2203/173 (20130101); H05K 2201/0112 (20130101),"December 1, 1977","January 8, 1980","4,182,608",#4182608,True
154,,"05/744,639",Exxon Research & Engineering Co.,24993461,C10L 1/2437 (20130101),"November 24, 1976","January 8, 1980","4,182,613",#4182613,True
155,,"05/950,295","Olympus Optical Co., Ltd.",15280253,G01N 27/333 (20130101),"October 11, 1978","January 8, 1980","4,182,668",#4182668,True
156,,"05/867,417",Petrolite Corporation,,,"January 6, 1978","January 8, 1980","4,182,672",#4182672,True
157,,"05/860,287",Union Carbide Corporation,25332882,C08G 8/00 (20130101); C08L 61/34 (20130101); C08G 14/06 (20130101),"December 14, 1977","January 8, 1980","4,182,696",#4182696,True
158,,"05/865,126",Union Carbide Corporation,27126648,C08J 3/03 (20130101); C09D 5/4407 (20130101); C09D 127/04 (20130101); C08J 2357/06 (20130101),"December 28, 1977","January 8, 1980","4,182,699",#4182699,True
159,,"05/844,569",Monsanto Company,25293088,C07D 317/32 (20130101); C07D 319/06 (20130101); C11D 3/2096 (20130101),"October 25, 1977","January 8, 1980","4,182,718",#4182718,True
160,,"05/854,927",Givaudan Corporation,25319885,C07C 45/00 (20130101); C07C 45/62 (20130101); C07C 45/65 (20130101); C07C 47/228 (20130101); C07C 47/24 (20130101); C07C 47/277 (20130101); C07C 45/00 (20130101); C07C 47/277 (20130101); C07C 45/00 (20130101); C07C 47/24 (20130101); C07C 45/62 (20130101); C07C 47/277 (20130101); C07C 45/62 (20130101); C07C 47/24 (20130101),"November 25, 1977","January 8, 1980","4,182,730",#4182730,True
161,,"05/935,464",Fernandez; Joseph L.,27127403,A63B 37/00 (20130101); A63B 47/04 (20130101); B29C 33/00 (20130101); B29C 33/0011 (20130101); B29C 33/123 (20130101); B29C 39/10 (20130101); B29C 70/70 (20130101); B29D 99/0042 (20130101); A63B 2243/002 (20130101); B29L 2031/54 (20130101); B29L 2031/722 (20130101),"August 21, 1978","January 8, 1980","4,182,737",#4182737,True
162,,"05/804,150",Institut Merieux,9174007,A61K 35/74 (20130101); A61K 36/064 (20130101); A61K 39/39 (20130101); C12P 1/04 (20130101); A61K 2039/55505 (20130101); Y02A 50/466 (20180101); A61K 2039/55583 (20130101); A61K 2039/55588 (20130101); A61K 2039/55594 (20130101); A61K 2039/55511 (20130101),"June 6, 1977","January 8, 1980","4,182,751",#4182751,True
163,,"05/663,437",Cargill Inc.,27028697,A23K 20/24 (20160501); A23K 20/20 (20160501),"March 3, 1976","January 8, 1980","4,182,755",#4182755,True
164,,"05/683,932",Nippon Oil Company Limited,27006869,A01N 33/12 (20130101); A01N 41/04 (20130101); A01N 43/40 (20130101); C07D 213/20 (20130101); C10L 1/2437 (20130101); C10M 135/10 (20130101); C10M 2219/044 (20130101),"May 6, 1976","January 8, 1980","4,182,765",#4182765,True
165,,,,,,,,,#4182774,True
166,,"05/889,916",,6005056,B29C 70/22 (20130101); D03J 5/00 (20130101); B32B 27/12 (20130101); B32B 38/08 (20130101); Y10T 442/3569 (20150401); B32B 2260/046 (20130101); B32B 2260/02 (20130101); Y10T 428/31877 (20150401),"March 24, 1978","January 8, 1980","4,182,791",#4182791,True
167,,"05/923,370",Energy Research Corporation,25448572,H01M 8/04014 (20130101); H01M 8/04097 (20130101); H01M 8/0625 (20130101); H01M 8/244 (20130101); H01M 8/2484 (20160201); H01M 8/0267 (20130101); H01M 8/2457 (20160201); H01M 8/04119 (20130101); H01M 2300/0051 (20130101); Y02E 60/526 (20130101); H01M 2008/147 (20130101),"July 10, 1978","January 8, 1980","4,182,795",#4182795,True
168,,"05/847,426",Anic S.p.A.,11226594,C08B 3/14 (20130101); C08B 11/145 (20130101); C08F 8/00 (20130101); A61K 47/58 (20170801); C08F 8/00 (20130101); C08F 116/06 (20130101); C08F 8/00 (20130101); C08F 210/02 (20130101),"November 1, 1977","January 8, 1980","4,182,804",#4182804,True
169,,"05/918,240","Chemische Werke Huels, A.G.",6013528,C08F 136/06 (20130101); C08F 136/06 (20130101); C08F 4/7096 (20130101),"June 23, 1978","January 8, 1980","4,182,814",#4182814,True
170,,"05/927,461",ICI Americas Inc.,25454762,C08G 18/4244 (20130101); C08G 18/4255 (20130101); C08G 18/672 (20130101); C08G 18/673 (20130101); C08G 18/683 (20130101); C08G 18/72 (20130101); C08G 18/672 (20130101); C08G 18/68 (20130101); C08G 18/672 (20130101); C08G 18/42 (20130101); Y10S 525/92 (20130101),"July 24, 1978","January 8, 1980","4,182,830",#4182830,True
171,,"05/953,281",The Firestone Tire & Rubber Company,25493779,C08G 79/025 (20130101),"October 20, 1978","January 8, 1980","4,182,837",#4182837,True
172,,"05/972,607",Hoffmann-La Roche Inc.,27421332,C07D 498/04 (20130101),"December 22, 1978","January 8, 1980","4,182,867",#4182867,True
173,,"05/795,595",Commonwealth Scientific and Industrial Research Organization,3696391,A01N 35/04 (20130101); A01N 47/48 (20130101); A01N 37/44 (20130101); A01N 33/08 (20130101); A01N 33/18 (20130101); A01N 33/06 (20130101),"May 10, 1977","January 8, 1980","4,182,877",#4182877,True
174,,"05/893,527","The Lion Dentrifice Co., Ltd.",14343008,C07D 487/04 (20130101),"April 4, 1978","January 8, 1980","4,182,878",#4182878,True
175,,"05/945,973",Monsanto Company,25483775,C07C 59/305 (20130101); C11D 3/2089 (20130101),"September 26, 1978","January 8, 1980","4,182,900",#4182900,True
176,,"05/942,129",Siegfried Aktiengesellschaft,27509193,C07C 59/68 (20130101); C07C 59/70 (20130101); C07D 211/46 (20130101); C07D 213/30 (20130101); C07D 473/08 (20130101),"September 13, 1978","January 8, 1980","4,182,902",#4182902,True
177,,"05/798,473","Sumitomo Chemical Company, Limited",13137806,C07C 51/487 (20130101); C07C 51/487 (20130101); C07C 61/40 (20130101),"May 19, 1977","*     January 8, 1980","4,182,906",#4182906,True
178,,"05/885,393",DBX Inc.,25386805,H03G 5/165 (20130101); H04R 3/00 (20130101); H04S 1/002 (20130101); H04S 7/307 (20130101),"March 10, 1978","January 8, 1980","4,182,930",#4182930,True
179,,"05/900,036",,25411885,H04R 1/227 (20130101); H04R 1/403 (20130101),"April 25, 1978","January 8, 1980","4,182,931",#4182931,True
180,,"05/910,621",Eaton Corporation,10228877,H01H 3/022 (20130101); H01H 2003/0246 (20130101),"May 30, 1978","January 8, 1980","4,182,943",#4182943,True
181,,"05/829,633",Combis; Chris,25255070,H01H 35/10 (20130101),"September 1, 1977","January 8, 1980","4,182,952",#4182952,True
182,,"05/910,234",,25428501,B60K 16/00 (20130101); H02P 9/04 (20130101); Y10S 136/291 (20130101),"May 30, 1978","January 8, 1980","4,182,960",#4182960,True
183,,"05/836,528",U.S. Philips Corporation,19827320,H01J 29/02 (20130101),"September 26, 1977","January 8, 1980","4,182,973",#4182973,True
184,,"05/923,527",Westinghouse Electric Corp.,25448836,H01J 61/103 (20130101); Y02B 20/19 (20130101),"July 11, 1978","January 8, 1980","4,182,975",#4182975,True
185,,"05/922,929",Westinghouse Electric Corp.,25447812,H01J 61/366 (20130101); H01J 61/38 (20130101); H01J 61/56 (20130101),"July 7, 1978","January 8, 1980","4,182,976",#4182976,True
186,,"05/907,510","Interstate Electronics Supply, Inc.",25424221,G01S 7/022 (20130101); G01S 11/06 (20130101),"May 19, 1978","January 8, 1980","4,182,990",#4182990,True
187,,"05/934,040",Sony Corporation,14222841,H03J 5/0227 (20130101),"August 16, 1978","January 8, 1980","4,182,991",#4182991,True
188,,"05/895,536",Gould Inc.,25404648,H01H 85/185 (20130101); H01H 85/42 (20130101),"April 12, 1978","January 8, 1980","4,183,004",#4183004,True
189,,"05/909,145",S&C Electric Company,25426699,H01H 33/82 (20130101); H01H 39/00 (20130101),"May 24, 1978","January 8, 1980","4,183,005",#4183005,True
190,,"05/952,290","Matsushita Electric Industrial Company, Limited",27524154,C07D 277/22 (20130101); H01B 1/121 (20130101); H01C 7/028 (20130101); H01C 7/049 (20130101); Y10T 428/31533 (20150401),"October 18, 1978","January 8, 1980","4,183,006",#4183006,True
191,,"05/803,115",Electronique Marcel Dassault,9173960,G01S 13/84 (20130101),"June 2, 1977","January 8, 1980","4,183,022",#4183022,True
192,,"05/908,515",RCA Corporation,25425918,G11B 3/127 (20130101); G11B 3/42 (20130101); G11B 21/06 (20130101); G11B 21/085 (20130101); H04N 5/7605 (20130101),"May 22, 1978","January 8, 1980","4,183,059",#4183059,True
193,,"05/797,193",,25170169,H01G 4/0085 (20130101); H05K 3/207 (20130101); H05K 1/0306 (20130101); H05K 1/092 (20130101); H05K 1/16 (20130101); H05K 1/162 (20130101); H05K 3/403 (20130101); H05K 3/4092 (20130101); H05K 3/4611 (20130101); H05K 3/4629 (20130101); H05K 2201/0284 (20130101); H05K 2203/061 (20130101),"May 16, 1977","January 8, 1980","4,183,074",#4183074,True
194,,"05/920,463",Sony Corporaton,13713281,H01F 27/245 (20130101); H02M 3/3382 (20130101),"June 29, 1978","January 8, 1980","4,183,079",#4183079,True
195,,"05/884,329",Hughes Aircraft Company,25384394,H04B 1/66 (20130101),"March 7, 1978","January 8, 1980","4,183,087",#4183087,True
196,,"05/929,703",Fabri-Tek Incorporated,25458308,G11C 11/06035 (20130101); Y10T 29/49069 (20150115),"July 31, 1978","January 8, 1980","4,183,092",#4183092,True
197,,"05/909,367","Bell Telephone Laboratories, Incorporated",25427121,G06F 11/106 (20130101); G11C 29/44 (20130101); G11C 29/42 (20130101); G11C 29/04 (20130101),"May 25, 1978","January 8, 1980","4,183,096",#4183096,True
198,,"05/907,480","East Wind Industries, Inc.",25424166,A42B 3/22 (20130101); A62B 18/04 (20130101),"May 19, 1978","January 15, 1980","4,183,101",#4183101,True
199,,"05/831,409",,25258984,A61F 2/82 (20130101); A61F 2/95 (20130101); A61F 2250/0003 (20130101); A61M 25/0021 (20130101); A61M 25/1002 (20130101); A61M 25/1011 (20130101),"September 8, 1977","January 15, 1980","4,183,102",#4183102,True
200,,"05/857,373",,25325848,A61C 7/146 (20130101),"December 5, 1977","January 15, 1980","4,183,141",#4183141,True
201,,"05/812,043",Valmet Oy,8510131,D21F 5/04 (20130101),"July 1, 1977","January 15, 1980","4,183,148",#4183148,True
202,,"05/734,402",,24951553,D06F 58/20 (20130101),"October 21, 1976","January 15, 1980","4,183,150",#4183150,True
203,,"05/934,899",,25466248,A43B 7/14 (20130101); A43B 7/141 (20130101); A43B 7/146 (20130101); A43B 17/03 (20130101),"August 18, 1978","January 15, 1980","4,183,155",#4183155,True
204,,"05/955,928",,25497548,A43B 5/185 (20130101),"October 30, 1978","January 15, 1980","4,183,157",#4183157,True
205,,"05/880,435",,25376277,E05B 77/48 (20130101); G07C 9/00182 (20130101); E05F 15/77 (20150115); E05Y 2900/531 (20130101); G07C 2009/00793 (20130101),"February 23, 1978","January 15, 1980","4,183,177",#4183177,True
206,,"05/901,575",Roper Corporation,25414457,E04B 1/19 (20130101); E04B 1/1906 (20130101); E04B 2001/1927 (20130101); E04B 2001/196 (20130101); E04B 2001/1984 (20130101),"May 1, 1978","January 15, 1980","4,183,190",#4183190,True
207,,"05/861,036",United Technologies Corporation,25334690,C10J 3/56 (20130101); F02B 43/08 (20130101); F02C 3/28 (20130101); C10J 3/487 (20130101); C10J 3/74 (20130101); Y02T 10/32 (20130101); C10J 2300/093 (20130101); C10J 2300/0956 (20130101),"December 15, 1977","January 15, 1980","4,183,208",#4183208,True
208,,"05/834,918",,20328941,F01D 17/14 (20130101); F01D 17/162 (20130101),"September 20, 1977","January 15, 1980","4,183,209",#4183209,True
209,,"05/818,177",The United States of America as represented by the Secretary of the Army,25224880,B60T 13/163 (20130101),"July 22, 1977","January 15, 1980","4,183,215",#4183215,True
210,,"05/907,619","Nippon Soken, Inc.",13138609,F02B 33/446 (20130101); F02B 37/16 (20130101); F02B 37/183 (20130101); Y02T 10/144 (20130101),"May 19, 1978","January 15, 1980","4,183,216",#4183216,True
211,,"05/926,452",,27112149,F02G 1/02 (20130101); F02G 2254/30 (20130101); F02G 2270/70 (20130101),"July 20, 1978","January 15, 1980","4,183,220",#4183220,True
212,,"05/810,677",Bridgestone Liquefied Gas Co. Ltd.,13686985,F17C 3/005 (20130101); F17C 3/025 (20130101); F17C 3/04 (20130101); F17C 2203/0678 (20130101),"June 27, 1977","January 15, 1980","4,183,221",#4183221,True
213,,"05/868,047",Exxon Research & Engineering Co.,9726341,F25B 17/08 (20130101); F25B 17/083 (20130101); F25B 29/006 (20130101); Y02A 30/278 (20180101); Y02B 30/64 (20130101),"January 9, 1978","January 15, 1980","4,183,227",#4183227,True
214,,"05/899,603",Carmet Company,27125139,B21D 22/28 (20130101); B21D 22/283 (20130101),"April 24, 1978","January 15, 1980","4,183,237",#4183237,True
215,,"05/833,338","Potomac Applied Mechanics, Inc.",25264143,B21J 15/041 (20130101); B21J 15/105 (20130101); B21J 15/32 (20130101); Y10T 29/53726 (20150115); Y10T 29/53487 (20150115),"September 14, 1977","January 15, 1980","4,183,239",#4183239,True
216,,"05/858,169","Nadella, & French Body Corporate",9181236,B62D 1/192 (20130101); F16D 1/068 (20130101); F16D 3/387 (20130101); F16D 3/76 (20130101); Y10T 74/20299 (20150115),"December 7, 1977","January 15, 1980","4,183,258",#4183258,True
217,,"05/908,893",Ardex S.A.,9191453,B23Q 7/008 (20130101); B23Q 7/12 (20130101); Y10T 82/2514 (20150115),"May 23, 1978","January 15, 1980","4,183,269",#4183269,True
218,,"05/895,518",,25404625,B27B 5/07 (20130101); Y10T 83/6547 (20150401); Y10T 83/6571 (20150401); Y10T 83/7697 (20150401),"April 11, 1978","January 15, 1980","4,183,272",#4183272,True
219,,"05/873,794",,25362330,B41J 3/24 (20130101),"January 31, 1978","January 15, 1980","4,183,300",#4183300,True
220,,"04/680,712",General Dynamics Pomona Division,24732208,F42B 12/58 (20130101); F42B 12/70 (20130101),"November 6, 1967","January 15, 1980","4,183,302",#4183302,True
221,,"05/928,142",Milpat Corporation,27122919,F23G 5/16 (20130101); F23G 5/36 (20130101); F23G 5/40 (20130101); F23G 7/12 (20130101); F23J 11/08 (20130101); F23J 15/04 (20130101); F23J 15/06 (20130101),"July 26, 1978","January 15, 1980","4,183,307",#4183307,True
