,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
130,,"06/073,006",General Motors Corporation,22111121,F16D 35/024 (20130101); F01P 7/042 (20130101),"September 6, 1979","January 12, 1982","4,310,085",#4310085,True
131,,"06/069,202",,6048513,A45F 3/02 (20130101); A45C 11/38 (20130101),"August 23, 1979","January 12, 1982","4,310,092",#4310092,True
132,,"06/183,738","Zojirushi Vacuum Bottle Co., Ltd.",26459848,B67D 1/0425 (20130101); A47J 41/0033 (20130101),"September 3, 1980","January 12, 1982","4,310,104",#4310104,True
133,,"06/099,104","Vibra Screw, Incorporated",22272740,B65D 88/66 (20130101),"November 30, 1979","January 12, 1982","4,310,106",#4310106,True
134,,"06/123,726",NSK-Warner K.K.,12123182,B60R 22/38 (20130101),"February 22, 1980","*     January 12, 1982","4,310,129",#4310129,True
135,,"06/145,063",,22511441,C21B 7/16 (20130101); C21B 7/10 (20130101),"August 13, 1979","January 12, 1982","4,310,147",#4310147,True
136,,"05/948,852",Black & Decker Inc.,25488320,B25H 1/04 (20130101),"October 5, 1978","January 12, 1982","4,310,150",#4310150,True
137,,"06/144,668","Pipe Systems, Incorporated",22509602,B29C 65/66 (20130101); F16L 13/141 (20130101); F16L 47/00 (20130101); B29C 66/5221 (20130101); B29C 66/71 (20130101); B29C 66/52298 (20130101); B29C 66/5344 (20130101); B29C 66/71 (20130101); B29K 2705/00 (20130101); B29L 2031/24 (20130101); Y10T 29/49945 (20150115); B29K 2023/00 (20130101),"April 28, 1980","January 12, 1982","4,310,184",#4310184,True
138,,"06/222,503",Polaroid Corporation,22832492,G02B 7/32 (20130101); G01S 17/46 (20130101),"January 5, 1981","January 12, 1982","4,310,227",#4310227,True
139,,"06/094,341",Ernst Leitz Wetzlar GmbH,6056638,G03B 7/085 (20130101),"November 14, 1979","January 12, 1982","4,310,229",#4310229,True
140,,"06/086,388","Beckman Instruments, Inc.",22198253,H01J 40/14 (20130101); G01J 1/44 (20130101),"October 19, 1979","January 12, 1982","4,310,243",#4310243,True
141,,"06/163,658",Exxon Production Research Company,22591000,F16L 1/26 (20130101); E21B 43/0135 (20130101),"June 27, 1980","January 12, 1982","4,310,263",#4310263,True
142,,"06/079,473",,22150790,B65G 57/112 (20130101); B65G 57/18 (20130101); Y10S 414/109 (20130101),"September 27, 1979","January 12, 1982","4,310,274",#4310274,True
143,,"06/128,445",,22435423,B63B 21/00 (20130101); B63B 27/02 (20130101); B65G 67/603 (20130101); B66C 13/02 (20130101); B63B 2017/0072 (20130101); B63B 2021/001 (20130101),"March 10, 1980","January 12, 1982","4,310,277",#4310277,True
144,,"05/892,511",LaSalle; LeRoy,26736750,E21B 19/155 (20130101),"April 3, 1978","January 12, 1982","4,310,283",#4310283,True
145,,"06/220,544",United Technologies Corporation,22823960,B22F 9/10 (20130101),"December 29, 1980","January 12, 1982","4,310,292",#4310292,True
146,,"06/146,810","Coen Company, Inc.",27507214,C21B 13/08 (20130101); F23C 6/04 (20130101); F27B 7/34 (20130101); F23K 3/02 (20130101); F23D 1/00 (20130101); F23D 2900/00018 (20130101),"May 5, 1980","January 12, 1982","4,310,299",#4310299,True
147,,"06/182,467","Eagle-Picher Industries, Inc.",22668619,C23D 9/04 (20130101); F26B 3/28 (20130101); F27B 9/2461 (20130101); F27B 9/082 (20130101); F26B 3/305 (20130101),"August 28, 1980","January 12, 1982","4,310,300",#4310300,True
148,,"06/184,751",Young Dental Mfg. Co.,22678193,A61C 1/18 (20130101),"September 8, 1980","January 12, 1982","4,310,310",#4310310,True
149,,"05/924,720",Daimler-Benz Aktiengesellschaft,6014136,F16H 61/66245 (20130101); F01P 7/046 (20130101),"July 14, 1978","January 12, 1982","4,310,321",#4310321,True
150,,"06/135,780",Virginia Chemicals Inc.,22469628,F25B 43/02 (20130101),"March 31, 1980","January 12, 1982","4,310,338",#4310338,True
151,,"06/215,479","Owens-Illinois, Inc.",26885831,C03B 3/023 (20130101),"December 11, 1980","January 12, 1982","4,310,342",#4310342,True
152,,"06/124,503",Metallgesellschaft AG,6063811,H01M 4/685 (20130101); C22C 11/08 (20130101),"February 25, 1980","January 12, 1982","4,310,353",#4310353,True
153,,"06/106,599","Western Electric Company, Inc.",22312278,H01B 7/0838 (20130101); H05K 3/281 (20130101); H01R 43/28 (20130101); Y10T 156/101 (20150115); H05K 1/118 (20130101); H05K 3/386 (20130101); H05K 2203/0264 (20130101); H05K 2203/068 (20130101); H05K 2203/1545 (20130101); Y10T 156/108 (20150115); Y10T 156/1098 (20150115); Y10T 156/1093 (20150115); Y10T 156/103 (20150115); Y10T 156/1741 (20150115); Y10T 156/1739 (20150115); Y10T 156/1084 (20150115),"December 26, 1979","January 12, 1982","4,310,365",#4310365,True
154,,"06/066,553",BASF Aktiengesellschaft,6050672,B31B 70/00 (20170801); B31B 2241/007 (20130101); Y10T 156/1051 (20150115); B31B 2160/10 (20170801); Y10T 156/1744 (20150115); Y10T 156/1092 (20150115),"August 15, 1979","January 12, 1982","4,310,371",#4310371,True
155,,"06/120,896",Japan Atomic Energy Research Institute,11940085,C08F 2/44 (20130101); A61K 9/2027 (20130101),"February 12, 1980","January 12, 1982","4,310,397",#4310397,True
156,,"06/121,687",,22398189,G01N 27/28 (20130101),"February 26, 1980","January 12, 1982","4,310,400",#4310400,True
157,,"06/151,890","Olympus Optical Co., Ltd.",22540675,G01N 27/44782 (20130101),"May 21, 1980","January 12, 1982","4,310,407",#4310407,True
158,,"06/127,994","Japan Spectroscopic Co., Ltd.",12284155,B01D 15/14 (20130101); B01D 15/166 (20130101); F04B 13/02 (20130101); F04B 49/20 (20130101); G01N 30/32 (20130101); F04B 23/06 (20130101); G01N 2030/326 (20130101),"March 4, 1980","January 12, 1982","4,310,420",#4310420,True
159,,"06/153,993",The Procter & Gamble Company,22549576,C11D 3/046 (20130101); C11D 17/0056 (20130101); C11D 3/3707 (20130101),"May 28, 1980","January 12, 1982","4,310,434",#4310434,True
160,,"05/804,842",Bayer Aktiengesellschaft,5980731,C08G 18/08 (20130101); C08G 18/0804 (20130101); C08G 18/12 (20130101); C08G 18/409 (20130101); C08G 18/84 (20130101); C08G 18/12 (20130101); C08G 18/70 (20130101),"June 8, 1977","*     January 12, 1982","4,310,448",#4310448,True
161,,"06/191,999",Union Carbide Corporation,22707815,C08K 5/3445 (20130101); C09D 5/088 (20130101); Y10S 524/901 (20130101),"September 29, 1980","January 12, 1982","4,310,450",#4310450,True
162,,"06/083,362","Dasi Industries, Inc.",22177822,A23L 3/18 (20130101); A23L 3/22 (20130101); A23L 3/003 (20130101); A23C 3/037 (20130101); A23C 3/0375 (20130101); F28D 3/04 (20130101); A23C 2210/10 (20130101); Y10T 137/2499 (20150401),"October 10, 1979","January 12, 1982","4,310,476",#4310476,True
163,,"06/134,073",Mitsubishi Denki Kabushiki Kaisha,12438569,G01N 33/0011 (20130101); G01N 33/2841 (20130101); Y10T 436/12 (20150115),"March 26, 1980","January 12, 1982","4,310,487",#4310487,True
164,,"05/840,452",Rohm and Haas Company,27105433,A01N 47/34 (20130101); C07D 333/22 (20130101); C07C 335/28 (20130101); C07C 335/26 (20130101),"October 7, 1977","January 12, 1982","4,310,537",#4310537,True
165,,"06/124,488",Stauffer Chemical Company,26696333,A01N 47/42 (20130101); C07D 307/52 (20130101); C07D 213/53 (20130101); C07C 335/32 (20130101),"February 25, 1980","January 12, 1982","4,310,539",#4310539,True
166,,"06/203,225",Imperial Chemical Industries Limited,10499548,C07C 59/66 (20130101); C07C 51/367 (20130101); C07C 45/46 (20130101); C07C 45/46 (20130101); C07C 49/813 (20130101); C07C 51/367 (20130101); C07C 59/66 (20130101); Y10S 514/825 (20130101),"October 31, 1980","January 12, 1982","4,310,544",#4310544,True
167,,"06/106,145",Carnation Company,25405149,A23P 10/20 (20160801); A23L 9/10 (20160801); A23P 10/35 (20160801); A23P 10/28 (20160801),"December 21, 1979","January 12, 1982","4,310,560",#4310560,True
168,,"06/174,248","Consolidated Papers, Inc.",22635434,D21H 25/10 (20130101); D21H 5/0065 (20130101),"July 31, 1980","January 12, 1982","4,310,573",#4310573,True
169,,"06/048,926",Owens-Corning Fiberglas Corporation,21957178,B29C 67/249 (20130101); B32B 5/26 (20130101); D04H 1/00 (20130101); D04H 1/587 (20130101); D04H 1/64 (20130101); D04H 1/4218 (20130101); D04H 1/593 (20130101); Y10T 442/59 (20150401); Y10S 138/02 (20130101); B32B 2262/101 (20130101); Y10T 428/24992 (20150115); Y10S 428/92 (20130101),"June 15, 1979","January 12, 1982","4,310,585",#4310585,True
170,,"06/135,027",The Dow Chemical Company,22466167,C08F 290/144 (20130101),"March 28, 1980","January 12, 1982","4,310,647",#4310647,True
171,,"06/224,982",Ciba-Geigy Corporation,25686749,C07C 275/54 (20130101); A01N 47/34 (20130101),"January 14, 1981","January 12, 1982","4,310,694",#4310694,True
172,,"06/207,313",Shell Oil Company,22770002,C08G 59/24 (20130101); C08G 59/184 (20130101),"November 17, 1980","January 12, 1982","4,310,695",#4310695,True
173,,"06/206,688",International Flavors & Fragrances Inc.,26810901,C07C 45/66 (20130101); C07C 45/67 (20130101); C07C 45/72 (20130101); C07C 45/74 (20130101); C07C 49/597 (20130101); C07C 49/647 (20130101); C07C 403/02 (20130101); C11B 9/003 (20130101); C07C 49/603 (20130101); C07C 45/66 (20130101); C07C 49/647 (20130101); C07C 45/66 (20130101); C07C 49/603 (20130101); C07C 45/67 (20130101); C07C 49/603 (20130101); C07C 45/67 (20130101); C07C 49/597 (20130101); C07C 45/72 (20130101); C07C 49/493 (20130101); C07C 45/72 (20130101); C07C 49/497 (20130101); C07C 45/74 (20130101); C07C 49/647 (20130101); C07C 2601/14 (20170501),"November 13, 1980","*     January 12, 1982","4,310,701",#4310701,True
174,,"06/172,798",Allied Corporation,22629289,C07C 37/62 (20130101); C07C 45/63 (20130101); C07C 49/16 (20130101); C07C 49/463 (20130101); C07C 37/62 (20130101); C07C 39/28 (20130101); C07C 37/62 (20130101); C07C 39/367 (20130101),"July 28, 1980","January 12, 1982","4,310,702",#4310702,True
175,,"06/121,565",Institut Francais du Petrole,9222051,C07C 41/06 (20130101); C07C 41/42 (20130101); C07C 41/06 (20130101); C07C 43/046 (20130101); C07C 41/42 (20130101); C07C 43/046 (20130101); Y02P 20/582 (20151101),"February 14, 1980","January 12, 1982","4,310,710",#4310710,True
176,,"06/048,535",Kabushikikaisha Nakazima,13801684,B21C 37/0815 (20130101); B21C 37/0803 (20130101),"June 13, 1979","January 12, 1982","4,310,740",#4310740,True
177,,"06/145,928",Mobil Oil Corporation,22515161,H01J 27/04 (20130101); G01V 5/10 (20130101),"May 2, 1980","January 12, 1982","4,310,765",#4310765,True
178,,"06/066,848",Siemens Aktiengesellschaft,6048833,G03B 42/025 (20130101),"August 15, 1979","January 12, 1982","4,310,766",#4310766,True
179,,"06/085,848",Bechtel International Corporation,22194362,E02C 1/02 (20130101); F03B 13/06 (20130101); Y02E 60/17 (20130101); Y02E 10/22 (20130101),"October 17, 1979","January 12, 1982","4,310,769",#4310769,True
180,,"06/072,913","Hitachi, Ltd.",14490280,H01J 29/64 (20130101),"September 6, 1979","January 12, 1982","4,310,780",#4310780,True
181,,"06/036,324",,21887957,H01J 29/28 (20130101); H01J 29/185 (20130101),"May 7, 1979","January 12, 1982","4,310,784",#4310784,True
182,,"06/074,670",,22120945,H01J 23/00 (20130101); H01J 23/10 (20130101); H01J 23/05 (20130101),"September 12, 1979","January 12, 1982","4,310,786",#4310786,True
183,,"06/080,522",British Gas Corporation,10500041,H01F 7/0294 (20130101); H01F 3/02 (20130101),"October 1, 1979","January 12, 1982","4,310,796",#4310796,True
184,,"06/050,878",,26728797,G01V 3/08 (20130101),"June 21, 1979","January 12, 1982","4,310,797",#4310797,True
185,,"06/092,434",General Motors Corporation,22233199,G01R 23/02 (20130101),"November 7, 1979","January 12, 1982","4,310,800",#4310800,True
186,,"06/076,241",Hitachi Denshi K.K.,14676732,H03C 1/545 (20130101); H03C 2200/0012 (20130101),"September 18, 1979","January 12, 1982","4,310,810",#4310810,True
187,,"06/154,096",Kokusai Denshin Denwa Kabushiki Kaisha,13429682,H04B 7/002 (20130101),"May 28, 1980","January 12, 1982","4,310,813",#4310813,True
188,,"06/163,768",U.S. Philips Corporation,19833497,H03H 7/32 (20130101),"June 27, 1980","January 12, 1982","4,310,815",#4310815,True
189,,"06/149,491","Sanyo Electric Co., Ltd.",13162917,H01J 29/703 (20130101); H01F 7/0278 (20130101),"May 13, 1980","January 12, 1982","4,310,819",#4310819,True
190,,"06/074,295",CSELT - Centro Studi e Laboratori Telecomunicazioni S.p.A.,11311361,H03M 1/42 (20130101); H03M 1/74 (20130101); H03M 1/46 (20130101),"September 11, 1979","January 12, 1982","4,310,830",#4310830,True
191,,"06/130,842","Fitzgerald Engineering Co., Inc.",22446625,G09F 13/10 (20130101),"March 17, 1980","January 12, 1982","4,310,832",#4310832,True
192,,"06/097,012",Raytheon Company,22260292,G06F 3/0489 (20130101); H01H 13/702 (20130101); H01H 13/785 (20130101); H03K 17/9618 (20130101); H01H 13/703 (20130101); H01H 2201/026 (20130101); H01H 2203/02 (20130101); H01H 2209/014 (20130101); H01H 2211/004 (20130101); H01H 2219/018 (20130101); H01H 2219/03 (20130101); H01H 2231/004 (20130101); H01H 2231/05 (20130101); H01H 2209/004 (20130101),"November 23, 1979","January 12, 1982","4,310,839",#4310839,True
193,,"06/194,301","Ricoh Company, Ltd.",15135334,H04N 1/00676 (20130101); H04N 1/00567 (20130101),"October 6, 1980","January 12, 1982","4,310,859",#4310859,True
194,,"06/088,604",,26745190,G05D 1/0263 (20130101); G05D 2201/0202 (20130101),"October 26, 1979","January 12, 1982","4,310,862",#4310862,True
195,,"06/079,049",Comsip Entreprise,9213130,G05B 9/02 (20130101); G05B 23/02 (20130101),"September 26, 1979","January 12, 1982","4,310,877",#4310877,True
196,,"06/018,476",,21788116,G06F 7/483 (20130101); G06F 7/485 (20130101); G06F 7/4876 (20130101); G06F 7/509 (20130101); G06F 7/5324 (20130101); G06F 15/8007 (20130101); G06F 7/4991 (20130101); G06F 7/49921 (20130101); G06F 2207/3896 (20130101); G06F 7/49942 (20130101); G06F 7/49936 (20130101),"March 8, 1979","January 12, 1982","4,310,879",#4310879,True
197,,"06/011,845","Hitachi, Ltd.",11851719,F02D 41/263 (20130101); F02D 41/062 (20130101),"February 13, 1979","January 12, 1982","4,310,888",#4310888,True
198,,"05/782,438",Sony Corporation,12498563,G11B 7/095 (20130101); G11B 21/20 (20130101); G11B 21/106 (20130101),"March 29, 1977","January 12, 1982","4,310,912",#4310912,True
199,,"06/106,524",RCA Corporation,22311877,G11B 3/10 (20130101); G11B 3/085 (20130101),"December 26, 1979","January 12, 1982","4,310,915",#4310915,True
200,,"06/164,083",,22592904,E05F 5/003 (20130101); E05F 5/04 (20130101); Y10T 16/6285 (20150115); E05Y 2900/132 (20130101); Y10T 16/615 (20150115); E05F 2005/046 (20130101),"June 30, 1980","January 19, 1982","4,310,947",#4310947,True
201,,"06/111,087","Sato Gosei Co., Ltd.",14861029,B65C 7/005 (20130101); Y10T 29/49872 (20150115); Y10T 29/49828 (20150115); Y10T 29/49798 (20150115); Y10T 29/53696 (20150115); Y10T 29/49838 (20150115),"January 10, 1980","January 19, 1982","4,310,962",#4310962,True
202,,"05/665,939",The Singer Company,24672170,G09B 25/00 (20130101); G09B 9/305 (20130101),"March 11, 1976","January 19, 1982","4,310,974",#4310974,True
203,,"06/138,346",,9224151,E02F 3/32 (20130101); E02F 3/384 (20130101); B62D 57/00 (20130101); E02F 3/964 (20130101); E02F 9/06 (20130101); E02F 9/085 (20130101); E02F 9/04 (20130101),"April 8, 1980","January 19, 1982","4,310,975",#4310975,True
204,,"06/095,371",,22251634,A01M 21/043 (20130101),"November 19, 1979","January 19, 1982","4,310,988",#4310988,True
205,,"06/038,366",Raytheon Company,21899527,F02K 9/32 (20130101); F02K 9/14 (20130101),"May 11, 1979","January 19, 1982","4,311,005",#4311005,True
206,,"06/079,009",,22147783,F03D 9/007 (20130101); F03G 3/00 (20130101); F03D 1/04 (20130101); F03G 6/065 (20130101); F03D 15/10 (20160501); F03D 9/25 (20160501); F03D 9/11 (20160501); F05B 2220/61 (20130101); Y02E 10/465 (20130101); Y02E 10/725 (20130101); Y02P 80/158 (20151101); Y02E 70/10 (20130101),"September 26, 1979","January 19, 1982","4,311,011",#4311011,True
207,,"06/059,762",,6045537,B21D 43/006 (20130101),"July 20, 1979","January 19, 1982","4,311,031",#4311031,True
208,,"06/131,803",Scott Paper Company,22451097,G01N 15/0826 (20130101),"March 19, 1980","January 19, 1982","4,311,037",#4311037,True
209,,"06/047,067","Cummins Engine Company, Inc.",21946903,F01M 11/10 (20130101); G01M 13/00 (20130101); F02B 3/06 (20130101); F01M 2011/14 (20130101),"June 11, 1979","January 19, 1982","4,311,041",#4311041,True
210,,"06/151,589",Thomson-CSF,9225803,G01S 15/874 (20130101); G01C 13/006 (20130101),"May 20, 1980","January 19, 1982","4,311,045",#4311045,True
211,,"06/051,924",Applied Devices Corporation,26729959,G01P 15/09 (20130101); G01W 1/16 (20130101); G01R 29/12 (20130101),"June 25, 1979","*     January 19, 1982","4,311,046",#4311046,True
212,,"06/138,986",,22484598,G01P 13/006 (20130101); Y10T 307/779 (20150401); Y10T 307/773 (20150401),"April 10, 1980","January 19, 1982","4,311,047",#4311047,True
213,,"06/199,597","Rosemount, Inc.",26716046,G01L 9/0008 (20130101); G01L 13/023 (20130101); G01L 9/0033 (20130101); G01L 9/0013 (20130101),"October 22, 1980","January 19, 1982","4,311,053",#4311053,True
214,,"06/097,944",SKF Nova AB,20337114,F16H 19/025 (20130101); Y10T 74/18568 (20150115); Y10T 74/18056 (20150115),"November 27, 1979","January 19, 1982","4,311,058",#4311058,True
215,,"06/068,732",Lingl Corporation,6048751,B28B 11/16 (20130101); Y10T 83/9292 (20150401); Y10T 83/446 (20150401); Y10T 83/2192 (20150401); Y10T 83/8831 (20150401); Y10T 83/0448 (20150401); Y10T 83/4567 (20150401),"August 20, 1979","January 19, 1982","4,311,073",#4311073,True
216,,"06/131,582",,6066443,B21D 28/20 (20130101); B30B 15/245 (20130101); Y10T 83/8827 (20150401),"March 19, 1980","January 19, 1982","4,311,086",#4311086,True
217,,"05/761,247",Deere & Company,25061632,A01C 5/06 (20130101); A01C 7/201 (20130101); Y10S 111/927 (20130101); Y10S 111/926 (20130101),"January 21, 1977","January 19, 1982","4,311,104",#4311104,True
218,,"06/004,290",,26327295,D05B 13/00 (20130101); D05B 59/00 (20130101); D05B 57/02 (20130101); D05B 27/02 (20130101),"January 17, 1979","January 19, 1982","4,311,105",#4311105,True
219,,"06/105,496",Yoshida; Kogyo K. K.,15802250,B05D 1/02 (20130101); B05B 13/0257 (20130101),"December 20, 1979","January 19, 1982","4,311,111",#4311111,True
220,,"06/049,128",,6042161,F02B 13/02 (20130101); F02B 43/10 (20130101); Y02T 10/32 (20130101); F02D 2200/0606 (20130101),"June 18, 1979","January 19, 1982","4,311,127",#4311127,True
221,,"06/128,826",,22437166,A61B 1/07 (20130101); A61M 25/0606 (20130101); A61B 1/00032 (20130101); A61B 2090/308 (20160201); A61B 5/150824 (20130101); A61B 5/1535 (20130101); A61B 5/150748 (20130101),"March 10, 1980","January 19, 1982","4,311,138",#4311138,True
