,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
118,,"06/074,131",,22117904,A61G 7/002 (20130101); A61G 7/001 (20130101),"September 10, 1979","January 13, 1981","4,244,358",#4244358,True
119,,"06/078,715",,6051082,A61F 5/019 (20130101); A43B 7/26 (20130101),"September 25, 1979","January 13, 1981","4,244,359",#4244359,True
120,,"05/964,503",,25508619,A61M 16/04 (20130101); A61M 16/0488 (20130101); A61M 16/0427 (20140204); A61M 16/0418 (20140204); A61M 16/0425 (20140204); A61M 25/0127 (20130101),"November 29, 1978","January 13, 1981","4,244,362",#4244362,True
121,,"06/015,074",The Kendall Company,21769397,A61F 13/44 (20130101); A61B 2090/3937 (20160201),"February 26, 1979","January 13, 1981","4,244,369",#4244369,True
122,,"06/022,376",Erbe Elektromedizin GmbH & Co. KG,5990371,A61B 18/1233 (20130101); A61B 18/14 (20130101); A61B 18/1206 (20130101); A61B 2018/1273 (20130101); A61B 2018/00178 (20130101),"March 20, 1979","January 13, 1981","4,244,371",#4244371,True
123,,"05/958,660",Charles Winn,10440922,F16K 1/2263 (20130101); Y10T 137/1797 (20150401),"November 8, 1978","January 13, 1981","4,244,387",#4244387,True
124,,"06/027,240","Jidoshakiki Co., Ltd.",26340510,B62D 6/00 (20130101); Y10T 137/2584 (20150401),"April 5, 1979","January 13, 1981","4,244,389",#4244389,True
125,,"06/030,728",,21855679,B67D 7/02 (20130101); B67D 7/00 (20130101),"April 17, 1979","January 13, 1981","4,244,403",#4244403,True
126,,"06/048,542",,21955143,B27L 7/00 (20130101),"June 13, 1979","January 13, 1981","4,244,407",#4244407,True
127,,"05/948,437",Continental Gummi-Werke Aktiengesellschaft,6020838,B60C 9/20 (20130101); B60C 9/22 (20130101); B60C 11/04 (20130101); B60C 11/0306 (20130101); B60C 2009/2041 (20130101),"October 4, 1978","January 13, 1981","4,244,415",#4244415,True
128,,"06/062,383",The Garrett Corporation,22042124,F01D 25/30 (20130101); F01N 1/003 (20130101); F05D 2260/96 (20130101),"July 31, 1979","January 13, 1981","4,244,441",#4244441,True
129,,"05/904,495",Inventio AG,4309637,B65G 17/067 (20130101); B66B 23/10 (20130101); B65G 2201/02 (20130101),"May 10, 1978","January 13, 1981","4,244,457",#4244457,True
130,,"05/938,536",,25471562,B65B 23/14 (20130101),"August 31, 1978","January 13, 1981","4,244,460",#4244460,True
131,,"06/067,773",,22078322,B65D 47/06 (20130101); B65D 77/28 (20130101); B65D 51/24 (20130101),"August 20, 1979","*     January 13, 1981","4,244,477",#4244477,True
132,,"06/079,851","The Continental Group, Inc.",22153203,B65D 17/505 (20130101); B65D 2517/0013 (20130101); B65D 2517/0062 (20130101); B65D 2517/5078 (20130101); B65D 2517/5016 (20130101); B65D 2517/5027 (20130101); B65D 2517/5005 (20130101),"September 28, 1979","January 13, 1981","4,244,488",#4244488,True
133,,"06/040,497",Czech; Joachim,6042837,B65D 47/0819 (20130101); B65D 2251/1016 (20130101),"May 21, 1979","January 13, 1981","4,244,495",#4244495,True
134,,"06/041,968",Centro Ricerche Fiat S.p.A.,11309857,A01G 25/16 (20130101),"May 23, 1979","January 13, 1981","4,244,555",#4244555,True
135,,"06/046,485",,21943722,A63J 21/00 (20130101),"June 7, 1979","January 13, 1981","4,244,566",#4244566,True
136,,"06/102,255",Linzee; George H.,22288936,A63B 19/02 (20130101); A63B 9/00 (20130101),"December 10, 1979","January 13, 1981","4,244,567",#4244567,True
137,,"06/040,925","Tomy Kogyo Co., Inc.",13365474,A63F 7/00 (20130101); A63F 7/305 (20130101); A63F 9/0243 (20130101),"May 21, 1979","January 13, 1981","4,244,572",#4244572,True
138,,"06/000,449",Hydril Company,21691583,E21B 17/0423 (20130101); E21B 17/0426 (20130101); F16L 15/009 (20130101); F16L 15/007 (20130101); F16L 15/004 (20130101),"January 2, 1979","January 13, 1981","4,244,607",#4244607,True
139,,"06/089,253",,22216577,E05B 65/0894 (20130101); Y10S 292/46 (20130101); Y10T 292/1085 (20150401); Y10T 292/73 (20150401); Y10T 292/0891 (20150401),"October 29, 1979","January 13, 1981","4,244,610",#4244610,True
140,,"05/883,524",,25382740,H01H 85/0208 (20130101); B25B 9/02 (20130101),"March 6, 1978","January 13, 1981","4,244,613",#4244613,True
141,,"06/032,521","Hussey Manufacturing Company, Inc.",21865363,A47C 1/16 (20130101),"April 23, 1979","January 13, 1981","4,244,621",#4244621,True
142,,"06/037,209",UOP Inc.,21893057,A47C 1/03 (20130101); B60N 2/77 (20180201); B60N 2/753 (20180201),"May 8, 1979","January 13, 1981","4,244,623",#4244623,True
143,,"06/049,967",Minolta Camera Kabushiki Kaisha,13938856,G06K 17/0016 (20130101); G03B 21/116 (20130101),"June 19, 1979","January 13, 1981","4,244,642",#4244642,True
144,,"06/034,981",,9207873,G03B 39/02 (20130101),"May 1, 1979","January 13, 1981","4,244,644",#4244644,True
145,,"06/013,108",,21758356,G02B 27/34 (20130101),"February 21, 1979","January 13, 1981","4,244,651",#4244651,True
146,,"06/059,165","Diesel Kiki Co., Ltd.",14627124,B01D 46/10 (20130101); F04C 29/026 (20130101); Y10S 418/01 (20130101),"July 20, 1979","January 13, 1981","4,244,680",#4244680,True
147,,"06/077,408",,22137879,B28B 15/002 (20130101); B28B 7/22 (20130101),"September 20, 1979","January 13, 1981","4,244,682",#4244682,True
148,,"05/932,673","Deutscher Verein des Gas- und Wasserfachs e.V., ""DVGW-Forschungsstelle""",25462709,G01N 33/1806 (20130101); G01N 31/005 (20130101),"August 10, 1978","January 13, 1981","4,244,696",#4244696,True
149,,"06/057,498",Union Carbide Corporation,22010939,B03C 3/36 (20130101); B03C 3/12 (20130101),"July 13, 1979","January 13, 1981","4,244,709",#4244709,True
150,,"05/904,305",,25772019,B03C 3/155 (20130101); Y10S 55/36 (20130101),"May 9, 1978","January 13, 1981","4,244,710",#4244710,True
151,,"05/935,064",The Medishield Corporation Limited,10379889,A61B 5/02042 (20130101); B01D 19/0031 (20130101); A61M 25/0069 (20130101),"August 18, 1978","January 13, 1981","4,244,713",#4244713,True
152,,"06/019,739",Chem-Crete Corporation,21794775,C08K 3/16 (20130101); E01C 7/18 (20130101); C08K 3/16 (20130101); C08L 95/00 (20130101); Y02A 30/333 (20180101),"March 12, 1979","January 13, 1981","4,244,747",#4244747,True
153,,"06/028,645",Selcom AB,21844625,H01L 31/02024 (20130101); H01L 27/14643 (20130101),"April 10, 1979","January 13, 1981","4,244,759",#4244759,True
154,,"06/031,453",Mapatent N.V.,19827884,B65H 19/29 (20130101),"April 19, 1979","January 13, 1981","4,244,767",#4244767,True
155,,"06/089,264",General Motors Corporation,22216632,C03C 17/09 (20130101); H01M 4/9058 (20130101); G01N 27/4075 (20130101); C23C 14/185 (20130101),"October 29, 1979","January 13, 1981","4,244,798",#4244798,True
156,,"06/069,152",The United States of America as represented by the United States,22087090,G01N 27/423 (20130101),"August 23, 1979","January 13, 1981","4,244,800",#4244800,True
157,,"06/038,889",Chisso Corporation,21902483,B04C 3/00 (20130101); B07B 7/04 (20130101); B65G 53/60 (20130101); B29B 9/16 (20130101); B29B 13/10 (20130101); B07B 7/086 (20130101),"May 14, 1979","January 13, 1981","4,244,814",#4244814,True
158,,"06/065,245",The Babcock & Wilcox Company,22061355,B03C 1/032 (20130101); B01D 35/06 (20130101),"August 9, 1979","January 13, 1981","4,244,822",#4244822,True
159,,"05/871,865",Ciba-Geigy Corporation,25687299,C07F 9/02 (20130101); C07F 9/165 (20130101); C10M 137/10 (20130101); C10M 2203/06 (20130101); C10M 2205/00 (20130101); C10M 2205/026 (20130101); C10M 2207/023 (20130101); C10M 2207/024 (20130101); C10M 2207/025 (20130101); C10M 2207/026 (20130101); C10M 2207/028 (20130101); C10M 2207/123 (20130101); C10M 2207/129 (20130101); C10M 2207/16 (20130101); C10M 2207/22 (20130101); C10M 2207/283 (20130101); C10M 2207/284 (20130101); C10M 2207/285 (20130101); C10M 2207/287 (20130101); C10M 2207/289 (20130101); C10M 2209/084 (20130101); C10M 2211/08 (20130101); C10M 2215/04 (20130101); C10M 2215/044 (20130101); C10M 2215/064 (20130101); C10M 2215/065 (20130101); C10M 2215/066 (20130101); C10M 2215/08 (20130101); C10M 2215/082 (20130101); C10M 2215/086 (20130101); C10M 2215/14 (20130101); C10M 2215/22 (20130101); C10M 2215/221 (20130101); C10M 2215/224 (20130101); C10M 2215/225 (20130101); C10M 2215/226 (20130101); C10M 2215/26 (20130101); C10M 2215/28 (20130101); C10M 2215/30 (20130101); C10M 2217/028 (20130101); C10M 2217/06 (20130101); C10M 2219/024 (20130101); C10M 2219/044 (20130101); C10M 2219/046 (20130101); C10M 2219/068 (20130101); C10M 2219/082 (20130101); C10M 2219/084 (20130101); C10M 2219/085 (20130101); C10M 2219/086 (20130101); C10M 2219/087 (20130101); C10M 2219/089 (20130101); C10M 2219/09 (20130101); C10M 2219/108 (20130101); C10M 2223/04 (20130101); C10M 2223/041 (20130101); C10M 2223/042 (20130101); C10M 2223/043 (20130101); C10M 2223/045 (20130101); C10M 2223/047 (20130101); C10M 2229/02 (20130101); C10M 2229/05 (20130101); C10N 2210/02 (20130101); C10N 2210/04 (20130101); C10N 2210/05 (20130101); C10N 2210/06 (20130101),"January 24, 1978","January 13, 1981","4,244,827",#4244827,True
160,,"06/094,617",Oxy Metal Industries Corporation,22246187,C23F 1/44 (20130101),"November 15, 1979","January 13, 1981","4,244,833",#4244833,True
161,,"05/870,507",Saint-Gobain Industries,9185655,C03C 25/26 (20130101); C08J 5/08 (20130101); C03C 25/40 (20130101); Y10T 428/2962 (20150115),"January 18, 1978","January 13, 1981","4,244,844",#4244844,True
162,,"06/002,277",,21700033,C08K 3/36 (20130101); C08L 83/04 (20130101); C08L 83/04 (20130101); C08L 83/04 (20130101); C08K 3/36 (20130101); C08K 3/36 (20130101); C08L 83/04 (20130101); C08L 83/04 (20130101); C08L 83/00 (20130101); C08G 77/12 (20130101); C08G 77/20 (20130101); C08G 77/70 (20130101); C08L 2666/54 (20130101),"January 10, 1979","January 13, 1981","4,244,856",#4244856,True
163,,"05/953,562",Sandoz Ltd.,4348347,C07D 311/16 (20130101); C09B 57/02 (20130101); C07D 491/04 (20130101),"October 23, 1978","January 13, 1981","4,244,872",#4244872,True
164,,"06/068,211",Pfizer Inc.,26748704,C07C 405/00 (20130101); C07C 405/0041 (20130101); C07D 257/04 (20130101); C07D 307/935 (20130101); C07F 9/6524 (20130101); C07D 405/12 (20130101); C07F 9/40 (20130101); C07F 9/4006 (20130101); C07F 9/5407 (20130101); C07D 309/12 (20130101),"August 20, 1979","January 13, 1981","4,244,887",#4244887,True
165,,"06/057,817",Montedison S.p.A.,11218275,G11B 5/70636 (20130101); Y10S 428/90 (20130101); Y10T 428/2991 (20150115),"July 16, 1979","January 13, 1981","4,244,932",#4244932,True
166,,"06/036,712",Eastman Kodak Company,27117253,D01D 5/253 (20130101); D02G 3/22 (20130101); Y10T 428/2929 (20150115); Y10T 428/2978 (20150115); Y10T 428/2913 (20150115); Y10T 428/2973 (20150115),"May 7, 1979","January 13, 1981","4,245,001",#4245001,True
167,,"05/966,745",General Electric Company,25511813,H01M 2/16 (20130101); H01M 2/162 (20130101); H01M 4/62 (20130101); H01M 4/244 (20130101); H01M 2/1673 (20130101),"December 5, 1978","January 13, 1981","4,245,016",#4245016,True
168,,"06/054,448",E. I. Du Pont de Nemours and Company,21991131,C07C 45/45 (20130101); C07C 45/46 (20130101); C07C 45/67 (20130101); C08G 63/18 (20130101); C07C 45/45 (20130101); C07C 49/83 (20130101); C07C 45/46 (20130101); C07C 49/84 (20130101); C07C 45/67 (20130101); C07C 49/83 (20130101),"July 9, 1979","January 13, 1981","4,245,082",#4245082,True
169,,"06/028,301",,21842678,C08G 73/08 (20130101),"April 9, 1979","January 13, 1981","4,245,085",#4245085,True
170,,"05/468,031",Schering Aktiengesellschaft,5881110,C07D 285/06 (20130101),"May 8, 1974","*     January 13, 1981","4,245,101",#4245101,True
171,,"05/967,948","Sumitomo Chemical Company, Limited",13652112,C07C 57/58 (20130101),"December 11, 1978","January 13, 1981","4,245,116",#4245116,True
172,,"06/087,605",International Business Machines Corporation,22206182,G06K 7/0166 (20130101),"October 23, 1979","January 13, 1981","4,245,152",#4245152,True
173,,"05/737,759",The United States of America as represented by the Secretary of the Navy,24965203,G01H 11/08 (20130101),"November 2, 1976","January 13, 1981","4,245,172",#4245172,True
174,,"05/968,068",GTE Products Corporation,25513684,H03J 3/185 (20130101),"December 11, 1978","January 13, 1981","4,245,186",#4245186,True
175,,"06/062,099",The United States of America as represented by the Secretary of the Army,22040219,H03B 23/00 (20130101); H03B 2200/0092 (20130101),"July 30, 1979","January 13, 1981","4,245,196",#4245196,True
176,,"06/068,053",,22080129,G07C 9/00015 (20130101),"August 20, 1979","January 13, 1981","4,245,213",#4245213,True
177,,"06/041,946",,21919198,G08B 13/10 (20130101),"May 24, 1979","January 13, 1981","4,245,219",#4245219,True
178,,"05/958,916",International Business Machines Corporation,25501439,B41J 2/155 (20130101); B41J 2/02 (20130101),"November 8, 1978","January 13, 1981","4,245,225",#4245225,True
179,,"05/950,500",GTE Products Corporation,25490514,H04N 9/78 (20130101),"October 11, 1978","January 13, 1981","4,245,236",#4245236,True
180,,"06/075,255",General Electric Company,22124523,G01S 7/52044 (20130101),"September 13, 1979","January 13, 1981","4,245,250",#4245250,True
181,,"05/952,680",,9197050,G06G 7/195 (20130101),"October 23, 1978","January 13, 1981","4,245,330",#4245330,True
182,,"05/966,637","Bell Telephone Laboratories, Incorporated",25511678,H04J 3/125 (20130101),"December 5, 1978","January 13, 1981","4,245,340",#4245340,True
183,,"05/884,208",British Aerospace,9983353,H03J 7/18 (20130101); G01S 13/767 (20130101),"March 7, 1978","January 13, 1981","4,245,354",#4245354,True
184,,"06/076,864",Thomson-CSF,9212770,H01J 19/38 (20130101); H01J 9/14 (20130101),"September 19, 1979","January 20, 1981","4,245,379",#4245379,True
185,,"06/025,671",,21827416,B27G 19/10 (20130101); Y10T 83/0215 (20150401),"March 30, 1979","January 20, 1981","4,245,390",#4245390,True
186,,"06/057,218",,22009226,A63B 53/06 (20130101); A63B 53/0466 (20130101); G01B 5/24 (20130101); G01B 5/0023 (20130101); A63B 2053/023 (20130101),"July 13, 1979","January 20, 1981","4,245,391",#4245391,True
187,,"06/004,571",,21711433,G01C 21/20 (20130101); G01C 1/00 (20130101),"January 18, 1979","January 20, 1981","4,245,393",#4245393,True
188,,"06/052,352",,21977062,A01M 23/28 (20130101),"June 27, 1979","January 20, 1981","4,245,424",#4245424,True
189,,"05/873,815",Intellectual Trade Cy S.A. Great Duchy of Luxemburg,9186131,F16L 5/02 (20130101); H02G 3/22 (20130101); F16L 5/04 (20130101),"January 31, 1978","January 20, 1981","4,245,445",#4245445,True
190,,"06/071,230",Avco Corporation,22100061,F16N 27/00 (20130101); F01D 25/18 (20130101),"August 30, 1979","January 20, 1981","4,245,465",#4245465,True
191,,"06/060,186",General Motors Corporation,22027911,F01N 3/22 (20130101); F01N 3/222 (20130101); F01N 13/009 (20140601); F01N 3/227 (20130101); Y10T 137/86831 (20150401); F02B 61/045 (20130101),"July 24, 1979","January 20, 1981","4,245,466",#4245466,True
192,,"05/973,986",,25521440,F01D 13/006 (20130101),"December 28, 1978","January 20, 1981","4,245,467",#4245467,True
193,,"06/041,932","Nippondenso Co., Ltd.",13479230,F01N 3/227 (20130101); F01N 3/22 (20130101),"May 23, 1979","January 20, 1981","4,245,472",#4245472,True
194,,"06/058,418",The United States of America as represented by the Secretary of the Air,22016691,F02G 1/0445 (20130101); F02G 1/055 (20130101); F02G 2258/10 (20130101); F02G 2250/18 (20130101),"July 18, 1979","January 20, 1981","4,245,477",#4245477,True
195,,"06/018,764","Kobe Steel, Limited",12203504,B21B 1/26 (20130101); B21B 1/28 (20130101); Y10T 428/12389 (20150115); B21B 2263/02 (20130101); B21B 27/02 (20130101),"March 8, 1979","January 20, 1981","4,245,490",#4245490,True
196,,"06/057,285",,22009661,G01N 3/44 (20130101),"July 13, 1979","January 20, 1981","4,245,496",#4245496,True
197,,"06/029,783",,6037054,F02B 77/08 (20130101); G01L 13/021 (20130101); G01L 9/0026 (20130101),"April 13, 1979","January 20, 1981","4,245,497",#4245497,True
198,,"05/958,701",Wilgood Corporation,25501210,G01K 17/16 (20130101),"November 8, 1978","January 20, 1981","4,245,501",#4245501,True
199,,"06/008,572",Deutsche Gold- und Silber-Scheideanstalt vormals Roessler,6031196,G01P 5/12 (20130101),"February 1, 1979","January 20, 1981","4,245,502",#4245502,True
200,,"06/061,750",Turco Manufacturing Co.,22037882,A47J 37/0713 (20130101); G01F 23/20 (20130101); F24C 3/12 (20130101),"July 30, 1979","January 20, 1981","4,245,505",#4245505,True
201,,"06/032,500","Tri Tool, Inc.",21865262,B23B 5/162 (20130101); B23Q 3/06 (20130101); Y10T 82/22 (20150115); Y10T 408/558 (20150115),"April 23, 1979","January 20, 1981","4,245,529",#4245529,True
202,,"06/018,453",Werner Kammann Maschinenfabrik GmbH,6034230,B26F 1/42 (20130101); B65H 35/00 (20130101); Y10T 83/465 (20150401); Y10T 83/4838 (20150401); Y10T 83/0341 (20150401); Y10T 83/793 (20150401); B31B 50/83 (20170801); Y10T 83/0515 (20150401); Y10T 83/4757 (20150401),"March 8, 1979","January 20, 1981","4,245,538",#4245538,True
203,,"05/882,022",Pullman Incorporated,25379728,B61D 39/00 (20130101); F16J 15/027 (20130101); E04D 13/0354 (20130101); Y10S 277/921 (20130101),"February 28, 1978","January 20, 1981","4,245,565",#4245565,True
204,,"06/071,982","Kim Hotstart Manufacturing Co., Inc.",22104825,F02N 19/02 (20130101),"September 4, 1979","January 20, 1981","4,245,593",#4245593,True
205,,"05/949,729",The Babcock & Wilcox Co.,25489477,F22B 1/006 (20130101); F24S 20/20 (20180501); F24S 23/70 (20180501); Y02E 10/41 (20130101); F24S 2080/03 (20180501); F24S 2023/87 (20180501); F24S 2010/751 (20180501),"October 10, 1978","January 20, 1981","4,245,618",#4245618,True
206,,"06/041,659",,26220605,A61F 5/00 (20130101); A61F 5/02 (20130101); A61F 5/01 (20130101),"May 23, 1979","January 20, 1981","4,245,627",#4245627,True
207,,"06/012,350",Siemens Aktiengesellschaft,6035772,A61B 5/04282 (20130101); G08C 15/08 (20130101); Y10S 128/908 (20130101),"February 15, 1979","January 20, 1981","4,245,650",#4245650,True
208,,"05/805,487",Harrington Manufacturing Company,25191693,B65G 67/02 (20130101); A24B 1/02 (20130101),"June 10, 1977","January 20, 1981","4,245,657",#4245657,True
209,,"06/016,906",,21779657,A61H 3/02 (20130101); A61H 2003/007 (20130101); A61H 2003/001 (20130101),"March 2, 1979","January 20, 1981","4,245,659",#4245659,True
210,,"06/042,244",Gerrard Industries Limited,10181923,B65B 13/345 (20130101),"May 24, 1979","January 20, 1981","4,245,678",#4245678,True
211,,"06/015,445",,21771445,B65B 1/28 (20130101); A62C 99/00 (20130101),"February 26, 1979","January 20, 1981","4,245,679",#4245679,True
