,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
126,,"06/301,299",Standard Oil Company,26731456,C10M 159/16 (20130101); C10M 2215/04 (20130101); C10M 2215/26 (20130101); C10M 2217/042 (20130101); C10M 2217/043 (20130101); C10N 2240/106 (20130101); C10M 2217/06 (20130101); C10M 2219/044 (20130101); C10N 2240/10 (20130101); C10N 2240/101 (20130101); C10N 2240/104 (20130101); C10M 2217/046 (20130101),"September 11, 1981","January 10, 1984","4,425,245",#4425245,True
127,,"06/464,983",Hoechst Aktiengesellschaft,6157516,C11D 3/06 (20130101); C11D 3/08 (20130101),"February 8, 1983","January 10, 1984","4,425,253",#4425253,True
128,,"06/320,967",Ytkemiska Institutet,20340588,B01J 23/40 (20130101); C22B 11/00 (20130101); B01J 35/0013 (20130101); B01J 23/628 (20130101),"November 5, 1981","January 10, 1984","4,425,261",#4425261,True
129,,"06/249,161",Ferro Corporation,22942289,C08K 5/0091 (20130101); C08K 5/175 (20130101); C07F 3/003 (20130101); C07D 209/20 (20130101); C07F 7/2224 (20130101); C08K 5/0091 (20130101); C08L 27/06 (20130101); C08K 5/175 (20130101); C08L 27/06 (20130101),"March 30, 1981","January 10, 1984","4,425,280",#4425280,True
130,,"06/394,719",Exxon Research and Engineering Co.,23560140,B01D 53/02 (20130101); C01G 9/00 (20130101); B01J 20/06 (20130101),"July 2, 1982","January 10, 1984","4,425,312",#4425312,True
131,,"06/077,196",Beecham Group Limited,10499818,A61K 33/08 (20130101); A23G 3/34 (20130101); A61K 9/0056 (20130101); A23G 3/362 (20130101); A23G 3/54 (20130101); A23G 3/36 (20130101),"September 20, 1979","January 10, 1984","4,425,332",#4425332,True
132,,"06/335,498","Merck & Co., Inc.",23312038,A61K 47/22 (20130101); A61K 31/54 (20130101); A61K 9/02 (20130101); Y10S 514/946 (20130101),"December 30, 1981","January 10, 1984","4,425,337",#4425337,True
133,,"06/454,105",The Green Cross Corporation,15654964,A61K 31/435 (20130101); A01N 1/021 (20130101); C07D 455/02 (20130101); Y10S 514/832 (20130101),"December 28, 1982","January 10, 1984","4,425,347",#4425347,True
134,,"06/256,168",Agence Nationale de Valorisation de la Recherche,9241573,C07D 211/46 (20130101); C07D 211/22 (20130101); Y10S 514/91 (20130101),"April 21, 1981","January 10, 1984","4,425,352",#4425352,True
135,,"06/496,664",International Flavors & Fragrances Inc.,27015519,A24B 15/34 (20130101); A24B 15/345 (20130101); C07C 45/50 (20130101); C07C 45/74 (20130101); C07C 49/21 (20130101); C11B 9/0034 (20130101); C11B 9/0046 (20130101); C07C 45/50 (20130101); C07C 47/347 (20130101); C07C 45/50 (20130101); C07C 47/115 (20130101); C07C 45/74 (20130101); C07C 49/21 (20130101),"May 20, 1983","January 10, 1984","4,425,365",#4425365,True
136,,"06/314,702",The United States of America as represented by the Administrator of the,23221072,B05B 17/0607 (20130101); C23C 4/12 (20130101); C03B 19/107 (20130101); B05D 1/00 (20130101),"October 26, 1981","January 10, 1984","4,425,376",#4425376,True
137,,"06/367,341",Coulter-Mustang Services Company,23446778,B08B 9/0557 (20130101),"April 12, 1982","January 10, 1984","4,425,385",#4425385,True
138,,"06/489,275",Raychem Corporation,26868569,H01B 7/36 (20130101); B29C 2795/00 (20130101); Y10S 428/913 (20130101); Y10S 428/91 (20130101); Y10S 174/08 (20130101); Y02P 70/26 (20151101); Y10T 428/15 (20150115); Y10T 428/1331 (20150115); Y10T 156/1057 (20150115); Y10T 428/24661 (20150115); Y10T 403/48 (20150115),"April 27, 1983","*     January 10, 1984","4,425,390",#4425390,True
139,,"06/391,615",United Technologies Corporation,23547299,C04B 35/83 (20130101); C04B 41/009 (20130101); C04B 41/5059 (20130101); C04B 41/87 (20130101); C04B 41/5059 (20130101); C04B 41/4529 (20130101); C04B 41/455 (20130101); C04B 41/52 (20130101); C04B 41/009 (20130101); C04B 35/52 (20130101); C04B 41/009 (20130101); C04B 35/83 (20130101); Y10T 428/30 (20150115); Y10T 428/292 (20150115),"June 24, 1982","January 10, 1984","4,425,407",#4425407,True
140,,"06/386,308",The Upjohn Company,23098007,C07J 9/00 (20130101); C12P 33/005 (20130101); Y10S 435/865 (20130101),"July 24, 1981","January 10, 1984","4,425,429",#4425429,True
141,,"06/333,677","Takara Shuzo Co., Ltd.",16232175,C12N 9/0006 (20130101); Y10S 435/911 (20130101),"December 23, 1981","January 10, 1984","4,425,435",#4425435,True
142,,"06/367,283","Saytech, Inc.",23446563,C07C 17/12 (20130101); C08K 5/03 (20130101); C07C 17/12 (20130101); C07C 25/02 (20130101); C08K 5/03 (20130101); C08L 75/04 (20130101); Y10S 521/907 (20130101); Y10S 521/906 (20130101),"April 12, 1982","January 10, 1984","4,425,447",#4425447,True
143,,"06/185,080",Rohm and Haas Company,22679492,C08F 20/56 (20130101); C09D 11/30 (20130101); C09D 7/002 (20130101); C09D 11/03 (20130101); C09D 5/024 (20130101); C08L 33/26 (20130101),"September 8, 1980","January 10, 1984","4,425,469",#4425469,True
144,,"06/286,647","Nissan Motor Co., Ltd.",27524533,F02P 7/025 (20130101); F02P 13/00 (20130101); Y10T 156/107 (20150115); Y10T 29/49218 (20150115); Y10T 29/4921 (20150115),"July 24, 1981","January 10, 1984","4,425,485",#4425485,True
145,,"06/348,005",,23366265,H01J 37/20 (20130101),"February 3, 1982","January 10, 1984","4,425,507",#4425507,True
146,,"06/297,532",Sperry Corporation,23146710,F15C 3/10 (20130101); G05D 7/018 (20130101); G05D 7/0635 (20130101); Y10T 137/1135 (20150401); Y10T 137/2322 (20150401),"August 31, 1981","January 10, 1984","4,425,509",#4425509,True
147,,"06/313,878",General Electric Company,23217554,H05B 41/18 (20130101); Y10S 315/05 (20130101),"October 22, 1981","January 10, 1984","4,425,530",#4425530,True
148,,"06/228,923","Nissan Motor Company, Limited",11724772,B60L 3/00 (20130101),"January 27, 1981","January 10, 1984","4,425,535",#4425535,True
149,,"06/227,557",The United States of America as represented by the Secretary of the Air,22853562,H03K 3/03 (20130101); H03K 3/78 (20130101); Y10S 331/03 (20130101),"January 22, 1981","January 10, 1984","4,425,553",#4425553,True
150,,"06/253,883","Matsushita Electric Industrial Company, Limited",12829353,H04N 9/825 (20130101),"April 13, 1981","January 10, 1984","4,425,585",#4425585,True
151,,"06/300,765",,23160489,H05B 33/00 (20130101); Y10S 224/93 (20130101),"September 10, 1981","January 10, 1984","4,425,600",#4425600,True
152,,"06/246,647",RCA Corporation,22931583,G01S 7/003 (20130101),"March 23, 1981","January 10, 1984","4,425,617",#4425617,True
153,,"06/255,487",The Plessey Company plc,10512984,H04Q 11/08 (20130101),"April 20, 1981","January 10, 1984","4,425,640",#4425640,True
154,,"06/379,374",Zenith Radio Corporation,26735995,G08C 19/28 (20130101); G08C 23/04 (20130101); H04L 25/4902 (20130101); H04B 10/114 (20130101); H03J 9/06 (20130101),"May 17, 1982","January 10, 1984","4,425,647",#4425647,True
155,,"06/302,831",W. C. Heraeus GmbH,6112803,H01S 3/031 (20130101); H01S 3/041 (20130101); H01S 3/0323 (20130101),"September 16, 1981","January 10, 1984","4,425,651",#4425651,True
156,,"06/236,363","TCL, Inc.",26855884,H04L 25/12 (20130101); H04L 25/0268 (20130101),"February 20, 1981","January 10, 1984","4,425,663",#4425663,True
157,,"06/336,040",,23314308,A63B 71/145 (20130101),"December 31, 1981","January 17, 1984","4,425,668",#4425668,True
158,,"06/311,430",Yoshida Kogyo K. K.,15411289,A44B 19/38 (20130101); Y10T 24/2595 (20150115),"October 14, 1981","January 17, 1984","4,425,684",#4425684,True
159,,"06/260,362","Racemark International, Inc.",22988858,A44B 99/00 (20130101); B60N 3/046 (20130101); Y10T 24/346 (20150115); Y10T 24/3476 (20150115),"May 4, 1981","January 17, 1984","4,425,690",#4425690,True
160,,"06/310,114","Matsushita Electric Industrial Co., Ltd.",26418323,G11B 5/1272 (20130101); G11B 5/133 (20130101); G11B 5/1871 (20130101); Y10T 29/49052 (20150115); Y10T 29/49036 (20150115),"October 9, 1981","January 17, 1984","4,425,701",#4425701,True
161,,"06/292,351",The Laitram Corporation,23124286,G01C 17/30 (20130101); G01C 17/06 (20130101),"August 13, 1981","January 17, 1984","4,425,716",#4425716,True
162,,"06/336,049",,20337200,G09B 29/001 (20130101); G09F 7/10 (20130101); Y10S 211/01 (20130101),"December 31, 1981","January 17, 1984","4,425,727",#4425727,True
163,,"06/359,867",,26872998,A01M 21/043 (20130101); Y10T 428/24744 (20150115); Y10T 428/24826 (20150115); Y10S 428/907 (20130101),"March 19, 1982","January 17, 1984","4,425,736",#4425736,True
164,,"06/444,282",,23764253,E06B 7/215 (20130101),"November 24, 1982","January 17, 1984","4,425,738",#4425738,True
165,,,,,,,"4,425,750","4,425,750",#4425750,True
166,,"06/328,530",Ecole Nationale Superieure d'Electricite et de Radioelectricite de,9249053,A01D 45/007 (20130101); B25J 13/081 (20130101); G05D 1/0255 (20130101); G05D 1/0246 (20130101); G05D 2201/0201 (20130101),"December 8, 1981","January 17, 1984","4,425,751",#4425751,True
167,,"06/320,535","Hitachi, Ltd.",15668387,F25D 16/00 (20130101); B60H 1/3208 (20130101),"November 12, 1981","January 17, 1984","4,425,765",#4425765,True
168,,"06/375,663",,3843424,A44C 17/00 (20130101); B28D 5/00 (20130101); G03F 7/00 (20130101); C04B 41/53 (20130101); Y10S 428/916 (20130101),"May 6, 1982","January 17, 1984","4,425,769",#4425769,True
169,,"06/327,051",Marson Corporation,23274923,B21J 15/043 (20130101); B25B 27/0007 (20130101); B21J 15/386 (20130101),"December 3, 1981","January 17, 1984","4,425,782",#4425782,True
170,,"06/266,869",Hawker Siddeley Dynamics Engineering Limited,10513699,G01S 13/18 (20130101); G01S 13/88 (20130101); G01S 13/522 (20130101),"May 26, 1981","January 17, 1984","4,425,793",#4425793,True
171,,"06/272,730",Crusher Corporation,23041026,A63B 21/00189 (20130101); A63B 23/129 (20130101); A63B 21/154 (20130101); Y10S 100/902 (20130101),"June 11, 1981","January 17, 1984","4,425,797",#4425797,True
172,,"06/336,669",,23317133,E04G 19/00 (20130101); G01N 33/383 (20130101); G01N 3/00 (20130101); G01N 33/38 (20130101),"January 4, 1982","January 17, 1984","4,425,801",#4425801,True
173,,"06/282,113",,23080153,B62M 9/105 (20130101); Y10T 74/2165 (20150115),"July 10, 1981","January 17, 1984","4,425,824",#4425824,True
174,,"06/253,113",,26743281,B67B 7/14 (20130101),"April 10, 1981","*     January 17, 1984","4,425,826",#4425826,True
175,,"06/301,840",Carlton Company,23165129,B27B 33/141 (20130101); Y10T 83/925 (20150401); Y10T 83/921 (20150401),"September 14, 1981","January 17, 1984","4,425,830",#4425830,True
176,,"06/228,383",Ingersoll-Rand Company,22856963,F01L 25/063 (20130101),"January 26, 1981","January 17, 1984","4,425,835",#4425835,True
177,,"06/261,705",Messerschmitt-Bolkow-Blohm G.m.b.H.,6103244,F42B 23/04 (20130101); F42B 1/024 (20130101),"May 8, 1981","January 17, 1984","4,425,850",#4425850,True
178,,"06/359,582",,26927820,B61B 15/00 (20130101); B61B 13/04 (20130101),"March 18, 1982","January 17, 1984","4,425,851",#4425851,True
179,,"06/391,241",Saat- und Erntetechnik GmbH,26902445,B01J 2/006 (20130101),"June 23, 1982","January 17, 1984","4,425,865",#4425865,True
180,,"06/315,003","B & H Manufacturing Company, Inc.",26975186,B05C 1/022 (20130101); B05C 9/08 (20130101); B05D 1/28 (20130101); B05D 1/002 (20130101); B05C 11/023 (20130101),"October 26, 1981","January 17, 1984","4,425,866",#4425866,True
181,,"06/341,496",,23337819,A01J 5/08 (20130101),"January 21, 1982","January 17, 1984","4,425,872",#4425872,True
182,,"06/359,662",Nordstjernan AB,20341416,F01P 11/06 (20130101); F02B 77/04 (20130101); F02B 3/06 (20130101); F01P 2011/066 (20130101),"February 25, 1982","January 17, 1984","4,425,878",#4425878,True
183,,"06/202,693","Hitachi, Ltd.",15287496,F02D 41/149 (20130101); F02M 69/32 (20130101); F02D 41/187 (20130101),"October 31, 1980","January 17, 1984","4,425,886",#4425886,True
184,,"06/287,057",,23101278,A61M 16/0488 (20130101); A61M 16/0493 (20140204); Y10S 128/26 (20130101),"July 27, 1981","January 17, 1984","4,425,911",#4425911,True
185,,"06/317,749",USM Corporation,23235108,H05K 13/0473 (20130101); Y10T 29/53183 (20150115),"November 3, 1981","January 17, 1984","4,425,947",#4425947,True
186,,"06/348,344",Mettler Instrumente AG,4233344,G01G 23/012 (20130101),"February 12, 1982","January 17, 1984","4,425,975",#4425975,True
187,,"06/302,171",,23166574,B62D 47/02 (20130101); A61G 3/001 (20130101),"September 14, 1981","January 17, 1984","4,425,978",#4425978,True
188,,"06/322,275",Fraunhofer-Gesellschaft Zur Forderung der Angewandten Forschung e.V.,6071582,E01F 8/0035 (20130101); E01F 8/0076 (20130101); E04B 1/82 (20130101); E04B 1/84 (20130101); E04B 1/86 (20130101); E04B 2001/8476 (20130101); E04B 2001/748 (20130101); E04B 2001/8414 (20130101); E04B 2001/8442 (20130101),"November 17, 1981","January 17, 1984","4,425,981",#4425981,True
189,,"06/308,676",AB Erik Bohlin,20342023,B61K 3/02 (20130101),"October 5, 1981","January 17, 1984","4,425,986",#4425986,True
190,,"06/228,373",,22856921,A47F 7/28 (20130101),"January 26, 1981","January 17, 1984","4,426,009",#4426009,True
191,,"06/296,800",Seaquist Valve Co.,26728684,B65D 83/24 (20130101); B65D 83/40 (20130101); B65D 83/30 (20130101),"August 27, 1981","January 17, 1984","4,426,025",#4426025,True
192,,"06/318,032",,11220478,F16L 37/086 (20130101); F16L 37/44 (20130101); Y10T 137/87973 (20150401),"November 4, 1981","January 17, 1984","4,426,063",#4426063,True
193,,"06/160,818",,3768148,G07F 17/34 (20130101),"June 18, 1980","January 17, 1984","4,426,082",#4426082,True
194,,"06/324,876",,23265481,B62B 1/12 (20130101); B62B 2203/20 (20130101); B62B 2202/24 (20130101),"November 25, 1981","January 17, 1984","4,426,099",#4426099,True
195,,"06/183,773","Nissan Motor Co., Ltd.",14566797,B60D 1/00 (20130101); B62D 25/209 (20130101); B60D 1/243 (20130101); B60D 1/04 (20130101),"September 3, 1980","January 17, 1984","4,426,100",#4426100,True
196,,"06/242,398",,8513324,F16L 23/0283 (20130101),"March 10, 1981","January 17, 1984","4,426,103",#4426103,True
197,,"06/434,550",,26956842,F16B 41/00 (20130101); F16L 19/005 (20130101); G01F 15/007 (20130101); G09F 3/037 (20130101); G09F 3/0323 (20130101); Y10T 292/509 (20150401); H01R 13/465 (20130101); Y10S 411/91 (20130101),"October 15, 1982","*     January 17, 1984","4,426,108",#4426108,True
198,,"06/252,057",Coach and Car Equipment Corporation,22954427,B60N 2/242 (20130101),"April 8, 1981","January 17, 1984","4,426,114",#4426114,True
199,,"06/223,747","Hitachi, Ltd.",27274880,C03B 37/01217 (20130101); C03B 37/018 (20130101); C03B 37/01861 (20130101); G02B 6/105 (20130101); C03C 13/045 (20130101); C03B 2201/10 (20130101); C03B 2203/12 (20130101); C03B 2203/22 (20130101); C03B 2203/30 (20130101); C03B 2203/10 (20130101),"January 9, 1981","January 17, 1984","4,426,129",#4426129,True
200,,"06/256,754",,22973460,A61B 3/107 (20130101),"April 23, 1981","January 17, 1984","4,426,141",#4426141,True
201,,"06/331,253","Konishiroku Photo Industry Co., Ltd.",16189322,G03G 15/09 (20130101),"December 16, 1981","January 17, 1984","4,426,148",#4426148,True
202,,"06/350,136","ETA S.A., Fabriques d'Ebauches",25687195,G04C 3/008 (20130101); G04C 3/005 (20130101),"February 19, 1982","January 17, 1984","4,426,158",#4426158,True
203,,"06/299,166",,23153577,B29C 45/20 (20130101); B29C 45/74 (20130101); B29C 45/54 (20130101); B29C 45/461 (20130101),"September 3, 1981","January 17, 1984","4,426,201",#4426201,True
204,,"06/451,046",Sumitomo Kinzoku Kogyo Kabushiki Gaisha,26475418,C21C 7/10 (20130101); C21C 5/4606 (20130101),"December 20, 1982","January 17, 1984","4,426,224",#4426224,True
205,,"06/366,319",Taiho Industries Co. Ltd.,26474443,B05B 15/652 (20180201); B08B 9/0933 (20130101),"April 7, 1982","January 17, 1984","4,426,233",#4426233,True
206,,"06/513,195",The United States of America as represented by the Secretary of the Navy,24042232,C23C 14/0641 (20130101); H01L 39/24 (20130101); Y10S 505/816 (20130101),"July 12, 1983","January 17, 1984","4,426,268",#4426268,True
207,,"06/405,212",The Dow Chemical Company,8188150,C10G 9/14 (20130101); C10G 9/40 (20130101); C10G 2400/20 (20130101),"August 4, 1982","January 17, 1984","4,426,278",#4426278,True
208,,"06/348,102",Kryolitselskabet Oresund A/S,8096128,B03B 9/005 (20130101); B03B 9/04 (20130101); B03D 1/006 (20130101); B03D 1/008 (20130101); B03D 1/02 (20130101); B03D 2203/08 (20130101); B03D 1/1475 (20130101); B03D 2201/02 (20130101); B03D 2201/04 (20130101),"February 11, 1982","January 17, 1984","4,426,282",#4426282,True
209,,"06/463,499",Schroeder Brothers Corporation,23840313,B01D 35/143 (20130101); B01D 35/143 (20130101); B01D 35/153 (20130101),"February 3, 1983","January 17, 1984","4,426,284",#4426284,True
210,,"06/332,094","Bridgestone Tire Co., Ltd.",16257109,B01D 29/03 (20130101); B01D 35/18 (20130101); C22B 9/023 (20130101); C22B 21/066 (20130101); B01D 39/2093 (20130101); Y02P 10/234 (20151101),"December 17, 1981","January 17, 1984","4,426,287",#4426287,True
211,,"06/267,177",The Dow Chemical Company,26795878,B01F 17/0085 (20130101); C09K 8/58 (20130101); Y10S 507/936 (20130101),"May 26, 1981","January 17, 1984","4,426,303",#4426303,True
212,,"05/743,970",The Diversey Corporation,27067917,D06M 11/78 (20130101); D06M 13/461 (20130101); D06M 13/342 (20130101); D06M 11/79 (20130101),"November 22, 1976","January 17, 1984","4,426,304",#4426304,True
213,,"06/251,910",Raychem Corporation,26941892,H01C 7/027 (20130101); H05B 3/146 (20130101); Y10S 264/65 (20130101),"April 7, 1981","January 17, 1984","4,426,339",#4426339,True
214,,"06/265,020",Framatome,9243019,G21C 19/10 (20130101),"May 19, 1981","January 17, 1984","4,426,353",#4426353,True
215,,"06/430,872",E. I. Du Pont de Nemours and Company,23709428,H01G 4/0085 (20130101); C22C 32/0021 (20130101),"September 30, 1982","January 17, 1984","4,426,356",#4426356,True
216,,"06/292,115","Schering, Aktiengesellschaft",6114382,C07C 233/00 (20130101),"August 12, 1981","January 17, 1984","4,426,371",#4426371,True
217,,"06/405,439",Simoons; John R. A.,23603705,A61K 31/505 (20130101); Y10S 514/863 (20130101); Y10S 514/825 (20130101); Y10S 514/927 (20130101),"August 5, 1982","January 17, 1984","4,426,384",#4426384,True
218,,"06/361,156","The Nisshin Oil Mills, Ltd.",12579070,A23L 33/17 (20160801); A23L 27/60 (20160801),"March 23, 1982","January 17, 1984","4,426,395",#4426395,True
219,,"06/416,966","Consolidated Papers, Inc.",23652047,B05C 3/18 (20130101); B05C 5/0266 (20130101); D21H 23/36 (20130101); D21H 5/0017 (20130101); B05C 11/04 (20130101),"September 13, 1982","January 17, 1984","4,426,412",#4426412,True
